id_tweet,text,task1,anio
101378,pq es tan difícil entender a las mujeres la concha d la gorra,sexist,2023
101379,"Le tire una indirecta a mi amig para tomar teres y la entendió, me dijo que esta practicando para entender a las mujeres JAAJAJAJAJAJ",sexist,2023
101380,"Medio año de relación y sigo sin entender a mi novia , como para entender a las mujeres.",sexist,2023
101381,No insultes a Minguito comparándolo con esa escoria ......no lo merece..,non-sexist,2023
101382,"Hasta cuando vamos a soportar tanta violencia y humillación, hay que fumigar y barrer a toda esa escoria pero ya!!!....",non-sexist,2023
101383,los wachines malcriados son una escoria 🤮 enseñen que con los animalitos no se juega así nadie más tiene que ver al bebito que cuida con tanto amor temblando de miedo,non-sexist,2023
101384,"Sos escoria del conurbano, correte mugre. ¡Gracias!",non-sexist,2023
101385,"Quadri y Córdoba juntos en el PAN, pura escoria y cascajo llega a ese partido.",non-sexist,2023
101386,"Esta boluda sin palabra se tenia que ir del país, esta gentuza que dice que se va desde hace años y se queda es escoria sin palabra",non-sexist,2023
101387,RF Kennedy Jr que desnuda a la escoria 💩 CRIMINAL Fauci,non-sexist,2023
101388,"La rata y escoria se sigue juntando de un solo lado, muy bien que hagan sus ""frentes"" y ""alianzas"" derechistas.Todos juntos y pegaditos directos a otro ridículo más.Chulo circo derechairo.",non-sexist,2023
101389,Los que estáis subiendo noticias falsas pasados solamente 11 minutos sois escoria,non-sexist,2023
101390,ESTO YA NO ES GRACIOSO. ES ACOSO.Y NO ES MI CABEZA... NI SON VOCES. SOIS LA ESCORIA QUE ESTA EN MIS OIDOS SUSURANDOME.PORFAVOR PARAR DE UNA PUTA VEZ.,non-sexist,2023
101391,"Lo raro hubiera sido que apoyeis algo decente, humano, a favor de la vida. Sois muerte desde el día de vuestra fundación. Sois escoria.",non-sexist,2023
101392,"La peor escoria de la humanidad expresándose conforme le permite su ""nivel cultural"" propio de la DBA.",sexist,2023
101393,"Y tu eres un cretino apollardado de los que son muy atrevidos en Twitter, porque no creo que en la vida real andes llamando a la gente escoria fascista sin conocerla de nada... ¿no?",non-sexist,2023
101394,Eres la puta escoria más cara de México.,non-sexist,2023
101395,"REPRIMIR, ENCARCELAR O REHABILITAR, SON PALABRAS HUECAS. La respuesta a esta escoria humana debe ser ELIMINACIÓN. Todo el PODER DEL ESTADO debería ya enfrentar esta guerra declarada de las mafias y pandillas. ¡Basta ya!",non-sexist,2023
101396,"Exacto, sólo porque son de la misma corriente política es bueno y todo lo que se dice de Morales son calumnias que ni fundamentos tiene...que cabe recalcar que ni como funcionario público en su país a destacado, al final lo botaron como a una escoria más.",non-sexist,2023
101397,Lo siento hermanos nicaragüense por esa escoria que les a yegado pero ustedes como nicaragüense pueden sacarlo de ahí,non-sexist,2023
101398,Grupo parlamentario nauseabundo. Son una escoria de la sociedad. Tienen a los delincuentes en sus propios ojos y no son capaces de sancionarlos. Son una vergüenza pública.,non-sexist,2023
101399,Creo q Yunior por su educación y respeto al prójimo esta muy por encima de esa escoria… q vergüenza de gente… q asco de gobierno.,non-sexist,2023
101400,"Una Brisa y se le nota! el 666? ..El de la BESTIA:Pablito' el del ELN, ya está disfruta el verano &lt;bien caliente&gt; en los profundos infiernos: y ¡prolongado!Donde el gusano no muere y el fuego nunca se apaga: Toda unas eternidad.🥵Petro' ""como escoria"" va para fundición:🔥",non-sexist,2023
101401,"Siempre he pensado esto de todos los abogados ... Jajaja Bueno mi cuñado NO es así, me sorprende porque es el estereotipo perfecto! Costeño, ebrio y abogado",non-sexist,2023
101402,"Absolutamente increíble que Luciano tenga algo que ver con ARGRA, el estereotipo de esa gente es precisamente ese",sexist,2023
101403,"Papi, yo quiero una nueva constitución, firmé por ella y apoyo a los perulibristas que la quieren.Si Guido es un teclero es otra cosa. Perdón por no ser un estereotipo o una caricatura que tape la cagada que se mandó Bellido, teclerito.",non-sexist,2023
101404,"Duele profundamente escuchar esto. El estereotipo del abogado corrupto, torcido y amañado en Colombia lamentablemente tiene justificación. Somos los llamados a reestructurar, desde la enseñanza, los estándares éticos de los abogados del futuro.",non-sexist,2023
101405,"Pues ya encontró trabajo, pero fuma marihuana todos los días, juega LOL en sus tiempos libres y no ha tocado a una mujer en un año. Cumple con el estereotipo.",sexist,2023
101406,"Ojo, no niego que el estereotipo sigue siendo muy fuerte dentro de la comunidad, pero creo que hemos avanzado mucho para dejar que esto nos haga sentir mal a quienes no podemos alcanzarlo por X o Y",non-sexist,2023
101407,Como las mujeres esperan que tengamos autoestima si su estereotipo es este?,sexist,2023
101408,Es malo porque el pueblo ni siquiera es así XD.En la película se refleja el estereotipo estadounidense sobre los mexicanos y más que nada porque la ciudad en ningún punto de su historia es así.,non-sexist,2023
101409,A mí me parece un tanto limitado para Drag Queen. Es el estereotipo de lo que se piensa que debería ser una DG. Pero esa es mi opinión.,non-sexist,2023
101410,"Aunque es graciosa, recuerdo lo que me comentaban en el exterior: dictadura andina, abuso de poder, populismo y compasión. Si, ningún estereotipo.",non-sexist,2023
101411,"Pues mira, esa mujer se sale del estereotipo de encorsetados que forman el gobierno autonómico. Y será por eso que pienso en aquello que dijo alguien.""Quien esté libre de pecado que tire la primera piedra""Mas que nada va dirigido a los neoconvergentes.",sexist,2023
101412,"En una sociedad polarizada, cuando no estás en ninguno de los polos al parecer también está mal. Con es mentalidad hacen parecer si tienes una figura que hace match con el estereotipo de mujer, ya no valen tus inseguridades, es como descalificar lo que sientes. Anyway !",sexist,2023
101413,"""mmgvo estas divina""Dícese al piropo masculino por mi parte donde el gusto va años luz y no es suficiente el ""que linda"". Normalmente usado en estereotipo de mujeres VOLUPTUOSAS (para no usar essssplotadas, sin con ""s"" deja el fastidio)",sexist,2023
101414,"Los estereotipo de belleza de las mujeres son por moda o sonido aquí un ejemplo : El primero le bajo un poco el sonido ya no está tan bueno, ahora veo que el segundo es que está bello 🤷‍♂️",sexist,2023
101415,Es que normalmente el hombre es quién es sanguinario y violento y la chica busca formas dónde no incluyan escenas s*ngrientas tanto que es ya un estereotipo en películas/libros sobre mafia pero aquí Chloe Gong lo rompe de manera ingeniosa.,sexist,2023
101416,"Cómo me la genden con eso de que si me gustan las mujeres.Para esta sociedad si sos mujer, no tenes novio, no te ven con un hombre, no entras en el estereotipo de mujer ""femenina"", y haces cosas modo:boxeo, forja, tocas el bajo, jugas a la pelota, y estás llena de tatuajes",sexist,2023
101417,"No bruja . Seguí sembrando odio q odio vas a cosechar . El estereotipo está intacto, la misma soreta q para salvar su traste montonero entregaba a sus compañeros.",sexist,2023
101418,Y el estereotipo de la abuela como la persona incapaz de entender conceptos no básicos o nuevos ¿ese cuándo lo rompemos?,sexist,2023
101419,"Hostia los Verdes, cumpliendo el estereotipo de ecopijos.",non-sexist,2023
101420,no hay nada más aburrido y normie que un protagonista estereotipo de crack fachero que es el más poronga del barrio y siempre le gana a todos.. literalmente tommy shelby,non-sexist,2023
101421,"2. Dato: Una de las principales razones por las que hay más muertes de varones (excepto en China) es precisamente por los roles y estereotipos de género instaurados en nuestra sociedad, que enseñan al hombre desde niño que llorar es símbolo de debilidad y que hay que aguantar.",non-sexist,2023
101422,"🤔 ¿Qué se necesita para dirigir un país? 🎙️ Escucha la entrevista de la BBC (en inglés) a la ex Presidenta y a la Presidenta de la junta del , , dos lideresas internacionales que han desafiado estereotipos de género:",non-sexist,2023
101423,"Hoy se conmemora el DíaInternacionalDeLaNiña, que tiene como objetivo:✅ promover sus derechos✅ reconocer los desafíos específicos a los que se enfrentan.🔸Las desigualdades y los estereotipos de género afectan la vida de las niñas y adolescentes en todo el 🌎",non-sexist,2023
101424,"Si la ESI fuera enseñar las partes del cuerpo no habría problema alguno, el problema es que quieren enseñar a niños temas como deconstrucción, estereotipos de género impuestos por una sociedad patriarcal, etc etc",non-sexist,2023
101425,DerechosHumanos | El tribunal observa que la investigación estuvo “sesgada por estereotipos de género” y que se “violó el plazo razonable” para realizar las pesquisas derivado de la muerte de DignaOchoa.,sexist,2023
101426,"QueNadieTeDigaQueNoPodesTe presentamos a Natacha Rebak, integrante de Birreras Argentinas, productora de cerveza artesanal y socia de .Los estereotipos de género condicionan nuestra trayectoria educativa y laboral.Te invitamos a repensarlos.",sexist,2023
101427,Hay que apoyar a las chicas y a los chicos para que desarrollen su talento al máximo y sin las limitaciones que suelen imponer los estereotipos de género. a través de,non-sexist,2023
101428,"Quedaron atrás, así como quedaron atrás los estereotipos de género, la violencia de género disfrazada de personajes femeninos ridiculizados en cuerpos de hombres, la estigmatización de las comunidad LGBT+ disfrazada de ""el personaje gracioso de la novela""",sexist,2023
101429,"Aguinaga, J. (2004). Las desigualdades de género entre los jóvenes (pp. 3-67). EnInforme Juventud en España 2004. Madrid: INJUVE.Barberá, E., Candela, C. y Ramos, A. (2008). Elección de carrera, desarrollo profesional y estereotipos de género. Revista de Psicología Social",sexist,2023
101430,Este tipo de cosas remarca aún más los estereotipos de género en vez de intentar erradicarlo,non-sexist,2023
101431,"Congreso virtual de derecho penal, se deben aplicar estrategias de acción que promuevan el logro de la igualdad efectiva para las mujeres. GacetaUNAM",sexist,2023
101432,"lo mismo cuando le chupan las patas a los varones que rompen los estereotipos de genero, no se cansan de ser pelotudos ustedes",sexist,2023
101433,"¡El placer es mío, , entusiasmados de poder apoyar vuestra campaña! Juntos, podemos poner fin a la lacra de los estereotipos de género a través de la transformación de mentalidades y el fomento de la igualdad de las mujeres.transformMENtalities",non-sexist,2023
101434,"¿Habríamos conocido los logros de Einstein si hubiera nacido mujer? Ésta es la reflexión de NoMoreMatildas, una entidad que pone en valor el papel de las mujeres en la historia y rompe con los estereotipos de género en la ciencia y las STEM. ¡Únete! 👇",sexist,2023
101435,Hablemos de Eternals como la cinta de Marvel particularmente inclusiva que rompe estereotipos de género,non-sexist,2023
101436,No solo eso: es imposible identificarse o aceptar (o transgredir) los estereotipos de género porque no son comunes ni uniformes. La sociedad no tiene una manera de expectativas de cómo debe ser una mujer: hay miles de roles dependiendo del contexto y subgrupo social.,non-sexist,2023
101437,"El desgobierno reniega de las medidas pro-fecundidad.Nos quieren pobres pero eso sí, sin estereotipos de género.MatrixIzquierdaRidiculos desgobernantes.",sexist,2023
101438,"De reinas 👑 a embajadoras: las fiestas 🎉 locales buscan derribar estereotipos de género y eligen nuevas figuras para su representación 👥.Pero, ¿estos cambios son realmente inclusivos y logran desarmar estereotipos?✍️ .",non-sexist,2023
101439,"Sabes que el machismo promueve los estereotipos de género, te lo explico para lentos: los hombres son los fuertes y que traen el pan a casa, por tanto nada de llorar ni de ser vulnerables ni sensibles, pedir ayuda ni de coña. Tú puedes con todo, eres un machote.",sexist,2023
101440,"O sea los ""estereotipos de género"" son un problema y ahora todos serán felices porque la srta Karamanos quiere ""transformar"" rol de primera dama, para solucionar algo tan terrible 😂😂😂😂",sexist,2023
101441,"Para que lo sepáis, que mantienen una relación muy estrecha"", ha confesado Jorge Javier para zanjar de una vez la polémica.Para zanjarlo dice! Jajajajajajaj ya sabemos que tienerelacion si no de que iba a seguir ahi??",non-sexist,2023
101442,"Se me olvidó decir que fue con Aznar cuando se quitó la mili. Se ha coronado con la comparación. No tengo intención de debatir mucho más, pero sí le diré que el bienestar de la gente tiene estrecha relación con la salud de los servicios públicos. Tenga buenas noches.",non-sexist,2023
101443,En el directo de mañana vamos a hablar de la estrecha relación que hay entre estas dos disciplinas: veterinaria y antrozoología.📆 Así pues te esperamos mañana 19 de octubre a las 20 h (España). ¡No te lo pierdas! 🤗,non-sexist,2023
101444,"Estrecha la mano con firmeza, y mira a la gente de frente a los ojos 👊🏿",non-sexist,2023
101445,Ese proyecto se centró en el estudio de ese evento y gracias a una estrecha colaboración con pudo ser posible obtener resultados muy interesantes tanto del proceso hidrológico como de su afectación a la ciudad de Copiapó,non-sexist,2023
101446,"Es mejor tener mucho espíritu, aunque se cometa un mayor número de errores, que ser de mente estrecha y prudente para todo. VG La aventura sigue no te quedes en lo mismo.Ideas",non-sexist,2023
101447,"Avanza frenético. Corre sin pausa, no respira. Se desliza espídico como una luz. Lame la geodésica del Orbe, nos estrecha, aspira nuestro aroma, ausculta y nos orbita. Detente ya. Y en tu distancia cesa, terco amor.RetoJazzz",non-sexist,2023
101448,"solo en esos momentos cuando me estrecha contra su pecho , parece que el dolor desaparece",non-sexist,2023
101449,"La más feliz, plena y enamorada, esa. Tweet autorizado y en estrecha colaboración con la Sra. Mac.",non-sexist,2023
101450,"──Estrecha su mano dando un apretón algo fuerte. A pesar de la 𝒑𝒓𝒂́𝒄𝒕𝒊𝒄𝒂, no mide su fuerza──ㅤUno de los mejores estados, sin duda ──y no porque tuviera influencia francesa, era el lugar y su gente. La música sobretodo── Sí, nací en Francia, »",non-sexist,2023
101451,"aprende a pasar tiempo contigo mismo, estrecha las áreas más íntimas de tu vida y reflexiona acerca de tus relaciones",non-sexist,2023
101452,"El chiste guarda una estrecha relación con el inconsciente, sabes bien que es un material de análisis O'Connell, Bien gracias por preguntar",non-sexist,2023
101453,Muy importante reunión y vinculación estrecha ente gobernación y gremio. Exelente,non-sexist,2023
101454,Se me bajaron 2 del asado por cantacta estrecha veníamos pisteando como campeones,non-sexist,2023
101455,Hoy a las 6 pm (hora ECU) hablaré sobre los videos de las masacres carcelarias y su estrecha relación con el nuevo Estado anti-motines que administra las ciudades como espacios penitenciarios y criminaliza la protesta social CrisisCarcelaria,non-sexist,2023
101456,Sabías que…La participación de seres humanos en la investigación requiere una estrecha atención a todos los aspectos éticos y de seguridad.✅➡️ estudioclínico México COFEPRIS estudioclínico,non-sexist,2023
101457,"México🔴Durante la sesión semanal de la Conagua, se destacó que mantiene estrecha vigilancia sobre los almacenamientos en las 210 principales presas del paísEntérate ⬇",non-sexist,2023
101458,Tu estrecha capacidad cognitiva está a escalas mayúsculas del promedio general.,non-sexist,2023
101459,"Tienen la manga muy ancha para ellos y estrecha para los demás, un poco de seriedad y coherencia.",non-sexist,2023
101460,El conservador Laschet lidiará por ser canciller si el resultado es ajustado y el margen se estrecha,non-sexist,2023
101461,"Ahora sí puedo compartir el último trabajo que hice para la licenciatura en psicología: “Una lectura crítica de las nuevas identidades desde los estudios de género: género, identidad y heteronormatividad en la formación de grado de las carreras de psicología de la UNLP”.",non-sexist,2023
101462,"bueno pues ahora han hecho la materia optativa de estudios de genero una materia obligatoria para la matricula, porque pues, nadie se apuntaba a esa clase.",sexist,2023
101463,"Nah, esa teoría esta refutada hace rato. Warnken es un pelotudo que habla sin saber, nada más. Debería ampliar sus intereses de lectura hacia los estudios de género.",non-sexist,2023
101464,"Mi postura es que el presupuesto público debe apoyar aquellas áreas que significan un beneficio para el país. Por ejemplo si en vez de invertir en estudios de género, inviertes en salud, podrías haber tenido una vacuna mexicana más rápido. Hay que justificar el dinero público.",non-sexist,2023
101465,Esos que hoy odian a Colón... ¿ Dónde hicieron sus estudios de género? Buajajajajajajajajaja¡ Me encanta su coherencia.. hahahahahahahaha¡,sexist,2023
101466,"Estudiantes, profesores y funcionarios piden la salida del rector Juan Manuel Zolezzi, luego que entregara información de docentes que imparten cursos relacionados con estudios de género a los diputados Cristóbal Urruticoechea (Partido Republicano) y Harry Jürgensen (RN)",non-sexist,2023
101467,La educación sexual y los estudios de género deberían ser materias impartidas desde la primaria,non-sexist,2023
101468,Hacen un doctorado en estudios de género y automáticamente creen que la sociedad les debe un salario de 15 millones,sexist,2023
101469,El título que saca a los 22: estudios de género en los videojuegos,non-sexist,2023
101470,Sigues equivocado los estudios de género anglosajones hacen referencia al feminismo social y las masculinidad social! Y citar una página de internet no es muy loable como evidencia científica si quieres llevar a ese terreno la discusión!,non-sexist,2023
101471,"Lic.Psicología CríticaHemos creado un plan de estudios único:📚Inclusión 📚Estudios de género 📚 Cine, danza, música, teatro y literatura📚Antipsiquiatría¡Todo esto con Interpretación Simultánea en Lengua de Señas Mexicana!contacto.com 56208 41701",non-sexist,2023
101472,"No nos hay tocado la lotería, pero hoy tengo regalazoYa está disponible en openaccess el libro 'Al encuentro de la familia. Estudios de género, transmisión y reproducción social en España (s. XVI-XIX)' que coordino junto a Francisco Precioso",non-sexist,2023
101473,"El mismo día que Estrella de Diego inauguraba emocionada aquel primer congreso de estudios de género en el Museo del Prado, uno de los comisarios de Pasiones mitológicas hablaba de mujeres desnudas que provocan y hombres eyaculando en estatuas...",sexist,2023
101474,"tengo entendido que de hecho cosas como estudios de genero pueden ser muy útiles a la hora de ser un abogado y especializarse en ciertos campos, no son estudios tan inútiles como se suelen plantear",non-sexist,2023
101475,Visita el sitio del Programa de Posgrado en Estudios de Género de la UNAM: 👉 Síguelos en Twitter Y Facebook,non-sexist,2023
101476,"De hecho sí. Analizar estos datos y la variable de género muestra que la vivencia masculina, por ser más individualista y arriesgada, y menos cuidadora y comunicativa, es un cocktel de violencia y efectos sociales negativos. No esta de mas leer estudios de genero, tolai",non-sexist,2023
101477,"La Universidad Autónoma de Querétaro, a través de la Facultad de Ciencias Políticas y Sociales, convoca a egresados y egresadas de Licenciatura, Especialidad, Maestría y Doctorado a participar en la segunda edición del Concurso Universitario sobre Estudios de Género.📚👩‍💻",non-sexist,2023
101478,Encuentro con integrantes del Centro de Estudios de Género de la UNCo y la docente Jimena Muñoz para avanzar en la planificación del Paseo de la Memoria de las Mujeres desaparecidas de la Facultad de Humanidades. AmpliamosDerechos,non-sexist,2023
101479,"Que triste debe ser el estar tan segado por cosas como ""el lenguaje inclusivo"", ""los estudios de género"" y demás webadas como para evitar a aquellas personas que te aman solo por que te ofende una letra en una palabra.Me alegro de no ser un malagradecido con mis padres.",sexist,2023
101480,"Durante años han habido cambios sociales y culturales, y las múltiples lenguas que hay en el mundo han cambiado según la región y los fenómenos que se experimentan. Pero insisto en que es tonto querer excluir estudios de género de la semántica.",non-sexist,2023
101481,BadBunny en la portada de AllurePresentamos a nuestra estrella de portada: Bad Bunny. No hay duda de que Bad Bunny logró que existiera una nueva libertad y creatividad en las expectativas culturales alrededor de la sexualidad y la expresión de género.,non-sexist,2023
101482,"+ más parecido a un espectro más fluido con muchas expresiones intersexuales las cuales demuestran que biológicamente no todo es todo tan binario como creemos, además que la expresión de género es algo fluido que has de respetar y los caracteres biológicos que son más diversos +",non-sexist,2023
101483,"Además de por lesbiana, estoy seguro que la violencia nacía por su expresión de género, de como no se adaptaba a los cánones marcados por el patriarcado de como debe ser una mujer.",sexist,2023
101484,"¿Ahora resulta que necesitan que Lolita Cortés se vea lo que ustedes consideran ""queer"" para aceptarla? Umm bola de mamones, yo ahora mismo puedo decir ser no binario con expresión de género ""masculina"" y ¿quienes son los demás para negarmelo? Los LGBT+ no somos un grupo privado",non-sexist,2023
101485,"Podemos llevará al Pleno del 18 de noviembre que la Comunidad de Madrid no derogue la Ley de Protección Integral contra la LGTBIfobia, así como la Ley de Identidad y Expresión de Género",non-sexist,2023
101486,"DENUNCIAMOS PÚBLICAMNETE LOS ACTOS DE DISCRIMINACIÓN POR ORIENTACION SEXUAL, IDENTIDAD Y EXPRESIÓN DE GÉNERO A POR PARTE DEL PERSONAL DEL HOTELPESTANA EXIGIMOS SANCIONES ANTE ACTOS TAN DENIGRANTES COMO ESTO ATENCIÓN",sexist,2023
101487,"Así como los genitales no determinan la expresión de género en forma absoluta, la condición material en la que se cría una persona no determina del todo sus reflexiones y posturas.Respetemos la diversidad.",non-sexist,2023
101488,aunque nube sea nb estoy segura que su expresión de género es femboy,non-sexist,2023
101489,"Hay gente que hace un cierto ""misgendering"" no por mala onda, sino lit porque en su cerebro la concepción que tiene de nos puede no se haya ajustado a nuestra expresión de género. Yo bien puedo lidiar con que mi tía me hable en femenino porque se que NO LO HACE POR JODER.",non-sexist,2023
101490,"Pero noooo los jotos no son misoginos, pueden ser machos, gordofobicos, plumofobos, misoginos, pero también pueden no entender nada sobre la diferencia entre sexo/género/expresión de género",sexist,2023
101491,Les gusta un hombre con pene que su expresión de género sea masculina o le gusta una mujer con vagina que su expresión de género sea femenina Una cosa es respetar la identidad de género de cada individuo y otra es que quieras forzar a alguien a que le gusten tus genitales,non-sexist,2023
101492,"""Terapia de conversión"" es un término que describe las prácticas pseudocientíficas y dañinas utilizadas para intentar alterar la expresión de género, la identidad de género o la orientación sexual de una persona.",non-sexist,2023
101493,"Ayer se conmemoró el Día de la Recordación Trans, esperemos continuar reflexionado sobre la dignidad que nos corresponde a todas las personas independientemente de nuestra identidad o expresión de género. La transfobia arrebata vidas, la equidad ofrece esperanza.",non-sexist,2023
101494,"Es algo relacionado con la identidad de género y la expresión de género. Me gusta skk seguros de su identidad como chicos pero amando usar vestidos, solo que para llegar a esa parte tienen que pasar por problemas de descubrimiento, y es aquí donde Chuuya ayuda a Dazai 🤍.",non-sexist,2023
101495,Esto es confundir la identidad de género con la expresión de género. Absurda la comparación.,non-sexist,2023
101496,"""Si uno se siente (mujer) y tiene su expresión de género de mujer,eso es lo que vale finalmente""Lo reconocen.Aman los roles de género y los clichés, porque sin ellos se quedan sin nada. Yo no necesito ningún estereotipo de ningún tipo impuesto para ser mujer.",sexist,2023
101497,"Le soluciona todo. Con el DNI que corresponda a tu expresión de género nadie pone en duda tu identidad... al votar, al alquilar un coche, para ser contratada, en un control policial, etc...Las que lo hemos sufrido sabemos lo que es. Tener una identidad y parecer otra es una 💩",sexist,2023
101498,"A ver, si llevas toda la cita pasándola bien con una persona, te gusta, pero en el momento de tener relaciones sexuales te das cuenta que su genitalidad no coincide con su expresión de género, y X ESE MOTIVO decides no tener relaciones sexuales con esa persona, sí, es transfobia.",non-sexist,2023
101499,Yo: *existo con una bermuda de jogging* Mi mamá que hizo un seminario queer: qué cambiada está tu expresión de género,non-sexist,2023
101500,¿Sabés lo que es la expresión de género? Está relacionada con la masculinidad y feminidad.,non-sexist,2023
101501,"Siempre tuvo la frente muy alta, la lengua muy larga y, la falda muy corta",sexist,2023
101502,"Es que llevaba una falda muy corta, iba provocando...",sexist,2023
101505,"Siempre tuvo la frente muy alta, la lengua muy larga y la falda muy corta...",sexist,2023
101506,"tngo la frente muy alta, la lengua muy larga y la falda muy corta.",non-sexist,2023
101507,"Vamos, que según vosotros, llevaba la falda muy corta y por eso la vi0laron",sexist,2023
101508,"La frente muy alta, la lengua muy larga y la falda muy corta.",sexist,2023
101509,"-. La latina espera paciente a la rubia en el auto, espera que le diga cuando puede pasar a su lugar. Lleva una falda muy corta, no se ha puesto tanga y una blusa que transparenta sus pezones.",sexist,2023
101510,"Entonces, ¿es que le vendieron a Ucrania una falda muy corta?",sexist,2023
101511,"La frente muy alta, la lengua muy larga y la falda muy corta",sexist,2023
101512,"Siempre fue una orgullosa put4 hocicona -no Sabina no puedes decir eso -entonces pon ""siempre tuvo la frente muy alta, la lengua muy larga y la falda muy corta""",sexist,2023
101513,"Siempre tuvo la frente muy alta, la lengua muy larga y la falda muy corta 💃🏽",sexist,2023
101514,"Claro, porqué esta mujer amenazada en directo, llevaba la falda muy corta Así son las femilazis,buscando justicificacion al agresor, porqué la agredida no es de mi agrado Ya lo dijo Echeminga, era ketchup",sexist,2023
101515,Iba con la falda muy corta. No tenéis vergüenza.,sexist,2023
101516,"Siempre tuvo la frente muy alta, la lengua muy largay la falda muy corta.",sexist,2023
101517,"La frente muy alta, la lengua escaldada,...... y la falda muy corta",sexist,2023
101518,"Siempre tuvo la frente muy alta, la lengua muy larga y la falda muy corta....🍷🍷🍷🍷",sexist,2023
101520,"la frente muy alta, la lengua muy larga y la falda muy corta🎵🎶🎵🎶Buen día morenaza!!",sexist,2023
101521,Ārgos®| M a r g a |Ropa𝙽𝙴𝚅𝙴𝚁 𝙸𝚂 𝙴𝙽𝙾𝚄𝙶𝙷Envíos a todo el país REDESPerrosEnAcciónRopaArgosFalda,non-sexist,2023
101522,Se ve muy bien de falda señorita supia.,sexist,2023
101523,"12 de Octubre día de la Raza con la llegada de Cristóbal Colón,cambio de Tapa Rabo a poncho pantalón y falda,de adoración al Sol,las estrellas,la Luna,a JEHOVA JESUS ,la comunicación de envío de señales de humo,presentadores de TV periodistas onlinea,y estos jaja",non-sexist,2023
101524,Nadie:Ni un alma:Mi abuela la valiente: Horte sentate en mi falda un poquito,non-sexist,2023
101525,Lo dañó las botas y la falda,non-sexist,2023
101526,"Entonces le dice que busque la pollera( falda) para que estén de tú a tú, bueno por ahí va la cosa.",sexist,2023
101527,Feliz Cumpleaños Joyita!!! Disfrute de este día junto a los suyos. Mil felicidades le deseamos desde La Falda Cordoba,non-sexist,2023
101528,"De qué servía el largo de la falda, si estuviera encima o debajo de la rodilla, igual te irrespetaban o te acosaban e inclusive te abusaban. MarymountNoMasSilencio NoMasSilencio",sexist,2023
101529,Quiero meter mi cabeza adentro de esa falda y comerme lo que está dentro de ella,sexist,2023
101530,"No sé si la ropa la hacen cada vez más chiquita o yo estoy más gorda, pero me compré una falda M que siempre es mi talla y me apretaba un montón, la cambie por la grande me la acabo de probar y me sigue apretando mucho :( ya no quiero jugar a vestirme.",non-sexist,2023
101531,Yo me he puesto una falda suya... Que grande las ausencias.. mucho ánimo!,non-sexist,2023
101532,"Ay wey pinché madre, olvide la falda para mi bestie y mi yeti con agua😩 se cago mi día",non-sexist,2023
101533,"No amigo la cuestión pandemica existió en todo el mundo, todos tenemos un poco d culpa en lo q sucedió, por no resguardarnos, por no cuidarnos, no solo es culpa del gobierno, que hay problema desabasto? nunca colapsó el sistema de salud, creo que no lo notaste, la falda póntela",non-sexist,2023
101534,"Un wey pendejo de mi trabajo me chuleó una falda que llevé puesta el otro día. Al día siguiente me dijo: “ay, no te pusiste la falda que me gusta”. Ya valió verga. Ya no me pondré nunca más esa falda para ir a trabajar. Esa y mil formas más de arruinarte una prenda.",sexist,2023
101535,"Me toooooo!Por YouTube hay videos d ella.. Falda roja corta y escote ""presentando"" la madrugada",sexist,2023
101536,"Pues no, no hemos arreglado nada, ni siquiera nos hemos acostado desde que lo dejamos. Si no hubiese quedado contigo no habría sido por él.—Dicho aquello frunció los labios y se colocó bien la falda que llevaba. Bajó la mirada hacia esta y después la subió hacia»",sexist,2023
101537,"⚽️ YA SE JUEGA EN LAS CHACRASEn estos momentos, se juega la semifinal 1 entre Villa Dolores y Juventud Unida de La Falda. El árbitro es Hernán Palacios. 👉 LoViEnPasion",non-sexist,2023
101538,me creció la kola porque ya no me suben los pantalones ni mi falda favorita 😔,non-sexist,2023
101539,"CortesCuidadosEl programa incluye 7 cortes de carne que tendrán precios accesibles, vigente durante todo el 2022. Primera etapa, comienza mañana, 7/02 al 7/04.Precio por kilo:Tira asado: $699Vacío: $749Matambre: $779Falda: $449Tapa asado: $639Nalga: $799Paleta: $649",non-sexist,2023
101540,"Nefasta las vestimentas, la falda del wey toda 🤮, los zapatos de la última morra y la corbata de la principal, como pooooor?",non-sexist,2023
101541,"No hombre..!!!! Nunca. Los gays somos ejemplo del falocentrismo. Nuestra adoración al pito nos ha llevado a inventar todo tipo de justificación por el amor a un pito parado. Y de de paso pues la comunidad, la comunidad que nos respalda, una joyita.",non-sexist,2023
101542,"A esto se le llama ""falocentrismo"". Dar por sentado que, hablando de pitos y huevos, nos vamos a sentir representadas. Es que claro, como la dice que ""lo masculino es genérico"", pues pasa lo que pasa. -",sexist,2023
101543,"Básico el pH. La ideología del falocentrismo poco tiene que ver con la forma de ver las relaciones sexuales, que es la forma correcta, no sexo que es comúnmente usado como referente biológico. Como les encanta estar de mamadores y ni saben hablar (escribir).",sexist,2023
101544,"Y con este comentario nos damos cuenta que los hombres solo piensan en la ""importancia"" de su pequeño e insignificante miembro, a tal grado que compara un arresto de pensión alimenticia con un ""las ex novias no nos olvidan y así se desquitan"", sal de tu falocentrismo amigo 😘",sexist,2023
101545,"El falocentrismo! Me rehuso a comer una chota de chocolate, todo bien pero no compro.",non-sexist,2023
